	Axis.1	Axis.2	Axis.3	Axis.4	Axis.5	Axis.6	Axis.7	Axis.8	Axis.9	Axis.10
S007.54	-0.688695456582662	0.194937219817667	-0.0190703745131108	-0.0236533338766256	0.00905696723703363	-0.101180246645229	0.294661099385456	-0.154830025140714	0.0498587311497177	-0.0775825888941602
S006.61	-0.398197342535182	-0.416829312733078	0.0954236414045488	-0.233780617048778	-0.0267534337560275	-0.0503934141912769	-0.00559216055401935	0.0684376343446254	-0.103087955910618	0.0780894255129658
S011.6	-0.417222800847619	-0.11970324893547	0.0292890523516038	0.148224951839551	-0.0543562405220641	0.0663581640371976	-0.100000497604125	-0.0124522230198197	0.0681334190499957	-0.0898209758916553
S007.63	-0.733405154442816	0.199593906772857	-0.0350783105913098	0.15554607284741	-0.054013435156865	0.00324322292605073	0.0732229795336603	-0.0663786593486642	-0.0251492940482312	-0.0368777953502868
S010.94	-0.538478119446808	-0.129645127356961	0.0212550463392901	0.198809627033967	-0.0469062890065896	0.0373348571972978	0.0174967298745759	-0.0877704363309197	0.150628804854045	-0.110266639450122
S003.169	-0.274981510887537	-0.350086650630739	0.111325131123499	-0.174878819232025	-0.049087953471794	-0.109172223026128	0.209249490648186	-0.0772868297073971	0.0989197167133906	-0.00360242900089237
S009.128	-0.648629525083441	0.140837963120252	-0.0357527620189783	0.269857815553016	-0.0948534862472125	0.0762991447757421	-0.0694953951936304	0.0173031422221202	-0.0514740665721297	0.00245480244584017
S006.93	-0.400240950419572	-0.381197674381668	0.0835390197524953	-0.01322688650312	-0.08787329401845	-0.0675717554211149	0.127417061022032	-0.0230156702597651	0.0615803567440397	0.0446046518305846
S011.39	-0.581549102094913	0.1061173416417	-0.0314117735059567	0.180374066978846	-0.0284996824709418	0.0761923346679821	-0.0519741170782082	-0.0189899691724782	0.0786958694017822	-0.0424684802588721
S009.31	-0.51760994989444	0.214653627498918	-0.00858218539636183	-0.277811990589741	0.102208212459312	-0.0696906392901523	-0.000991691365804481	-0.0145916718398768	-0.126145861742773	0.065027994881754
S005.167	-0.408540313053161	0.168227963650086	0.0515027734943508	0.119275264428383	0.00736162249769452	-0.102436743195477	0.123084838988538	-0.0704016451888695	0.208722315298956	0.0736745898748979
S007.84	-0.249446204694767	-0.193180458451397	0.325423351481124	0.077863122750329	0.000255912959091281	-0.100245791782214	0.128927450472961	-0.146038641263295	0.110343726928106	0.138887706727273
S009.96	-0.677501405943948	0.195289272950735	-0.0179556108054721	-0.0341670424676808	0.014467586927173	-0.107082588267459	0.307012788312059	-0.154237033367072	0.0723402588321457	-0.0638546331272445
S009.64	-0.710714571940689	0.200466305838439	-0.0209696865409961	-0.0382924392035578	0.0427636003850905	-0.0842842472255865	0.167986770730192	-0.111195142285319	0.163110072937062	0.0149522832544597
S006.52	-0.587064847795344	-0.236130664870238	0.0119933369104503	0.0808332408481248	-0.0402278040041544	0.0687192247880316	-0.158020887810712	0.0350096332375419	0.00364011164089562	-0.0110398509734224
S007.75	-0.290755444202585	-0.104617530610893	0.284680939570097	0.146080316995611	0.0102192621799942	-0.0778992033802198	0.122220397200918	-0.178372747552875	0.178123627591556	0.0449739864012787
S003.13	-0.451317802074974	0.241572342058921	0.00169087116616233	-0.579088393808629	0.209120210773376	-0.0614864198543301	-0.111421597695818	-0.000643986303344218	-0.0496576301038599	-0.0549786864632376
S009.244	-0.330079118740229	-0.021995952635479	-0.0705798545666697	0.215904343649887	-0.0109359461375812	-0.0875945498860186	0.142514443783319	-0.09307369396078	0.200116087109007	-0.0491148699821621
S010.143	-0.418866463196824	-0.210384075901516	-0.0137622534030112	0.204621030148075	-0.0814400972728911	0.0180963315373533	-0.0827419265461345	0.0274909249086314	0.0389975692161132	0.0154087260013364
S011.34	-0.310407706841703	-0.466709728556678	0.0894200988456353	-0.150841821563399	-0.114454250889241	-0.0350072637314696	0.0384142954657871	0.0768384356159536	-0.192627112015928	0.0599937061955092
S005.181	-0.351838335466093	-0.0481667451293708	0.163527754371217	0.084321076785841	0.0489343092162684	-0.0606792514444359	0.143122536797558	-0.156070594094785	0.312440446920437	-0.0559431810869004
S010.149	-0.358114064949492	-0.339693560389403	0.0478571619038271	0.0393506538157856	-0.0734333875700059	-0.0823673035687546	0.128069835917588	0.00249911421141262	0.0558694776801132	0.063775445925866
S004.226	-0.205311868927792	-0.294570969029559	0.0537102135467643	0.00917892782156342	-0.055805880967718	-0.0370351675062754	0.0932701499334813	0.0414894014254235	0.0493713464055758	0.067441789802008
S006.68	-0.588325780183591	-0.0670848874099095	0.00335153939583904	-0.131784242504454	0.113495871577997	-0.0806454388831849	0.0640143903039248	-0.153389091400256	0.255588986309417	-0.0967980028482598
S010.7	-0.715177734283473	0.226744375539196	-0.0399548168737082	0.0542942605657096	0.00736917563257472	0.0579521858844089	-0.181785027029714	0.0420016434375912	-0.0495251662245538	0.019924700795969
S009.229	-0.129137918717505	-0.0494977814874796	-0.0707713620699743	0.111880872895192	0.0261419327746285	-0.0375239364663101	0.2002664112097	-0.0647281287923151	0.190171600232516	-0.0263106181453681
S007.10	-0.434770755062494	0.173480672222425	0.0143612177903353	-0.135432995594346	-0.0800191377850387	-0.142165045044705	0.527223981837743	-0.281986536313845	-0.139615012701317	-0.286252301606774
S010.184	-0.257170206911154	-0.229031722691418	-0.071978825324211	0.109803007834471	0.01731817405831	-0.0511548313815181	0.158457012351589	0.0402335514872851	0.13209425903365	0.0643475181324294
S007.68	-0.722828877911834	0.183407272044957	-0.0286202463354358	0.140479356267174	-0.0507289661175649	-0.0310584896526483	0.170025384480315	-0.104035854227292	0.0883555466855303	-0.0312014510008184
S006.132	-0.248739925559044	0.103469273967035	-0.205067905608818	0.264197855507442	0.132650179232559	-0.28847692837321	-0.00130355392493357	0.0713097615392899	-0.0168191107046874	0.0383791105746211
S003.192	-0.429816886207812	-0.106267519660461	-0.0273286126382838	0.191539901701891	-0.0401505194291641	-0.0469449983258974	0.0736207619142893	-0.0999387743087946	0.198245895933375	-0.069994321890804
S005.62	-0.523095387031811	0.226970566592757	-0.0517503796107748	-0.357549960927919	0.258846473314908	0.0862188149477368	0.117374749469733	0.137444555615424	0.137240135556196	0.112873113887596
S010.142	-0.329546137721592	-0.311001477163958	-0.0573152373433633	0.118968861124359	-0.0333088425063079	-0.128414443524608	-0.0141471118739735	0.0793180505343153	-0.0317866851291423	0.138265952665465
S010.108	-0.543855262192622	-0.0914845271960202	0.00654989591854865	0.167918215068671	-0.0285364965223036	0.0650705296257126	-0.0841577204624531	-0.0535642266095348	0.141531493160772	-0.100131905744633
S005.47	-0.566287858627553	0.226998282221286	-0.0679344319938135	-0.231899659396111	0.222069308718141	0.146060082119651	0.0731352434941638	0.175228716977677	0.127471639262603	0.106749226451896
S003.99	-0.398763114239294	-0.309508287133797	0.0874015349874503	-0.138377476286121	-0.00905547965751086	-0.0633667028805048	-0.0152749099404681	0.0433285706825901	0.00624659294853484	0.132198110585784
S005.76	-0.623714080789767	0.21409809652588	-0.0889126056038208	0.072110962987194	0.0956550129576248	0.276308096877742	0.0290847555056422	0.211276565118976	0.0629714461476647	0.0531735714979102
S004.113	-0.7010386639568	0.166165305649527	-0.0305293037831448	0.229389528013804	-0.0994648423278535	-0.0100548078302154	0.172802624088281	-0.094077506308719	0.0581467906400811	-0.0257709030449207
S006.74	-0.533737394699406	-0.385389838909573	0.0508414438049118	0.015360335836878	-0.0929141776930476	-0.0578180788944014	0.0764126106766493	0.0200575004334602	-0.0102177491277051	0.0952125633819448
S009.61	-0.724079381315457	0.232629090683126	-0.0467465710157575	0.0428415295729428	0.0248213584763433	0.0506320884202334	-0.120792054154245	0.0173677895440963	-0.00986440932695318	0.00612114208859017
S005.39	-0.449220662415766	0.226788672122611	-0.0618345195226208	-0.394259342867616	0.279717848400087	0.166942270223982	0.0813595480469047	0.213116845356972	0.0879682618903952	0.101816839371015
S003.164	-0.231072361583242	-0.358791782640118	0.127928369597286	-0.104927043124285	-0.0606600761898836	-0.0685802308898832	0.102683186813806	0.0169564454896849	-0.00196055164091776	0.0933053411532749
S011.29	-0.505650755733827	-0.135598810812765	0.0123394419814008	0.247241406396353	-0.0748500001631953	0.146112743712227	-0.223258943662565	0.0244517543172821	0.00133005842638376	-0.131231231736897
S009.159	-0.515887461293035	-0.161221984893704	-0.0110691268736406	0.209659002222244	-0.052706084112428	0.0645188644622549	-0.0502950081760683	-0.0282078041577639	0.116064818000964	-0.0773085510351446
S007.128	-0.194470503643017	-0.347317225906613	-0.133853168447041	0.0499266696429715	0.0779715176228383	-0.280371923912874	0.0516962750985142	0.0836232009791409	-0.0647018897909902	0.091299123697029
S006.81	-0.431042040159214	-0.075223215354038	0.0859185821019006	0.18733775561938	-0.033988684477051	0.0480627046117972	-0.0535299235718038	-0.044556606092001	0.128147797965734	-0.0978286060116419
S009.116	-0.67340033886475	0.175404575531708	-0.0336306458949476	0.118880454523162	-0.0280679256943589	0.0459878473859262	-0.0566633950460206	-0.0216503757659399	-0.0484241186060889	-0.0637126021812168
S003.110	-0.547798015374693	0.0175513821198518	0.0118892230970629	0.148714497682559	0.00224512875702965	0.049459313233557	-0.122080633888446	-0.0569251039261285	0.137496016766929	-0.078218604653069
S011.15	-0.459486502007063	-0.394991286208788	0.0543115072283395	0.0345356355456046	-0.109295867585598	0.018809191056972	-0.0277214487998057	0.0912764188909941	-0.0822830523317906	0.0830346488468324
S007.4	-0.339464874779354	0.174244307854792	0.00209793159444773	-0.16541526230906	-0.0817084532852113	-0.0314350140283717	0.246907864455753	-0.114003621301585	-0.476135485835097	-0.288904412715897
S011.79	-0.165323625926258	-0.0869478738556747	-0.181463269765437	0.216134870473861	0.101186611035737	-0.078730304962959	-0.0493411044906407	0.0760450366917618	0.0720981901278643	-0.00857929036925799
S011.25	-0.529631316732388	-0.0291132937524692	0.0118546151899775	0.277054354219872	-0.0767398196996957	0.149795140099399	-0.231328423895106	0.0286604094963052	-0.0320502066068568	-0.129802014227127
S011.4	-0.483593822971531	-0.00692842139956116	0.0213431562607708	0.240122064800491	-0.0745561128626054	0.101256701735267	-0.116051139889273	-0.0301206962429758	0.00813420883075969	-0.134230315335184
S003.166	-0.281129514290432	-0.387814298828988	0.077541636561613	-0.113929259238222	-0.0905655543696941	-0.0810119242410128	0.17409117812314	-0.0203190693039003	0.000188988247577939	0.0540579867505892
S003.122	-0.547364076185181	-0.343613490751968	0.0300225767891981	0.00609609288959323	-0.0761023528217214	-0.0190721641634263	-0.032373213869371	0.0605172561268415	-0.0364334688015809	0.116301768135297
S004.116	-0.712260320117053	0.182280118854305	-0.0335002284562942	0.161377838884727	-0.0772693473649798	-0.00962134589331418	0.131428294357782	-0.080377973203084	-0.013354734215656	-0.0515263531440691
S010.15	-0.576533550770877	0.167151649548031	-0.0263821809304662	0.0810634833770687	-0.0457343045284483	-0.00773801487315738	0.00575117342631281	0.0198004631992015	-0.16330352450447	0.0858826091193698
S007.61	-0.704527685262926	0.190199072103186	-0.0242093138572493	0.0624751468677493	-0.0146235936728215	-0.0528643465636285	0.181068523157691	-0.114532017336427	0.0998647157519695	-0.0383571322193785
S007.131	-0.0559579092079744	-0.0126664385785636	-0.153037284777065	0.150671698846322	0.148869285841416	-0.235708954502308	0.0530132280335762	0.0304620699051817	0.0547641356184127	-0.0263344371926218
S005.19	-0.490372179706515	0.240074288115127	-0.00271493968991696	-0.513643862092729	0.211614734045311	-0.085688574014747	-0.140044358522491	0.0161137195000689	-0.0355400372412113	0.0494179785178883
S005.50	-0.504454027479251	0.226563467340737	-0.0420396128987733	-0.384386934826011	0.23725807642132	0.00880634917092657	0.0336643767574705	0.0827584907849632	0.0910468395374535	0.0930596006518051
S007.31	-0.726442364128921	0.231050677760609	-0.0244431163974126	-0.158182544070399	0.0989157232594123	-0.0908888486354817	0.0797951209456303	-0.0819624860955705	0.0711359124057616	-0.0105270096759133
S005.63	-0.653334847944404	0.225549097249345	-0.0398287508169783	-0.171109056406346	0.137286433459454	-0.0195318467619253	-0.0308089430213172	0.017894918972025	0.11403109903669	0.0755731940514269
S003.64	-0.527566652616123	-0.145450811110155	0.0201173841421246	0.018233939523146	0.0185762580031281	0.0452769437909784	-0.172088417142069	0.000853702531366695	0.0957454991857334	-0.0326293565321764
S011.63	-0.254020341514487	-0.251096880639352	-0.067976034129431	-0.256494181989707	0.0532579857858679	0.0899155368099041	-0.0499860094631514	-0.0122999560027898	0.0921831951426157	0.118302880058824
S006.47	-0.601883107962648	0.236520355348073	0.0183608234558308	0.0692285291468524	0.0220790323046411	0.0529686051371193	-0.179204120325482	0.0225810803936602	0.037710429128387	0.0287426495235029
S007.50	-0.721536673875031	0.227005843511197	-0.0244558998042258	-0.166223055326114	0.103568544055426	-0.0950817384312056	0.0867184472574778	-0.0857563155738686	0.0930502698086965	-0.00371848057114926
S004.26	-0.705380308475257	0.217541479419964	-0.0456640746265927	0.128890274804914	-0.0338435865218006	0.0833292295967874	-0.175723907221211	0.0571020923580533	-0.057079787978666	0.0410166809558232
S004.122	-0.503054013122565	0.235238514012161	0.0172436104436072	-0.516368686165319	0.163611830099801	-0.145107742338679	0.0482634154140616	-0.127189522352677	0.053794123185923	-0.0737515524193789
S010.64	-0.629061893499253	0.0632108888942943	-0.00895156211230753	-0.157493032767127	0.158164338764345	-0.00395343745781677	-0.253112754517786	-0.0170763037984142	0.146108215703044	-0.0403430508289431
S005.180	-0.246695996324397	-0.319595934876378	0.0691097884245002	-0.00533471477051434	-0.0607144127377609	-0.0891194057592924	0.155531956187986	-0.0123583234767597	0.100377686228477	0.0782916104793917
S010.93	-0.539603453309966	-0.113877408886775	0.012261576452658	0.232223371147766	-0.0549558162963131	0.0865692942760294	-0.127154497010894	-0.0249361830190299	0.077230100696168	-0.0886915125455506
S011.23	-0.509422364776921	-0.320668825369869	0.0394886600867991	0.140040441824632	-0.11090052802702	0.0817020205660271	-0.132057413939804	0.0713987467013405	-0.0651373860038772	-0.00463566780413607
S010.98	-0.563146825805656	-0.0130126126712647	0.000117867667568122	0.236124792143262	-0.0517943564752321	0.0364170738500381	0.0249809526743623	-0.101989891412313	0.152387781286012	-0.110827045832643
S004.7	-0.652196403262394	0.186905527247889	-0.0484265764117714	0.193971054553525	-0.0879505747305609	0.0446707604745191	0.0352436654391335	-0.00949243827881048	-0.179410904627267	-0.0558943743781146
S003.179	-0.461549564066256	-0.052651282697861	0.0176745544371751	0.135617146545357	-0.0392729981439123	-0.0411764167564048	0.15278151297353	-0.153905276857841	0.167613255528325	-0.114403814853843
S004.49	-0.667199530566582	0.188315117778057	-0.0494065645718085	0.258615916640211	-0.104770117587987	0.110891812240697	-0.14584067597543	0.0736317807713334	-0.128509208088407	0.0388812898181607
S007.24	-0.593807841065177	0.147314390738995	-0.0172016478094734	0.085642032070723	-0.0576791063264008	-0.100753694998612	0.384646203145252	-0.148407017536285	0.0671959101292502	-0.0237748744350744
S010.168	-0.189601850721693	-0.232047223268307	-0.1008371948528	0.120282300173586	0.0403341543342087	-0.0724700305718755	0.039164757526675	0.0895103377763877	0.0542715075466625	0.0872693843436237
S006.96	-0.438201429690048	-0.413954248216741	0.0832736693785652	-0.0426142109820595	-0.0874413816251743	-0.0656602126710158	0.0887007862488585	0.0334303942877566	-0.0235892872915275	0.109118450636075
S011.28	-0.574799333109727	-0.143449586965967	-0.00542365822092549	0.225107511916924	-0.071485176807209	0.0793950510834934	-0.082367509857815	-0.0438052634180008	0.0398151228790885	-0.126409875759692
S004.230	-0.118937768827855	0.103368757545263	-0.0776037214418656	-0.113155161217548	-0.0731391360527232	0.0851548815774031	0.13480754274158	0.20971642176851	0.146067749070911	0.0202275093937084
